2025-06-09 16:38:33,TEMP/SUB/,30.31,70.57
2025-06-09 16:38:57,TEMP/SUB/,30.32,70.53
2025-06-09 16:39:21,TEMP/SUB/,30.32,70.46
2025-06-09 16:39:45,TEMP/SUB/,30.33,70.45
2025-06-09 16:40:08,TEMP/SUB/,30.34,70.4
2025-06-09 16:40:32,TEMP/SUB/,30.34,70.38
2025-06-09 16:40:56,TEMP/SUB/,30.32,70.43
2025-06-09 16:41:20,TEMP/SUB/,30.31,70.42
2025-06-09 16:41:44,TEMP/SUB/,30.29,70.45
2025-06-09 16:42:08,TEMP/SUB/,30.29,70.43
2025-06-09 16:42:32,TEMP/SUB/,30.28,70.44
2025-06-09 16:43:05,TEMP/SUB/,30.27,71.9
2025-06-09 16:43:09,TEMP/SUB/,30.26,71.46
2025-06-09 16:43:28,TEMP/SUB/,30.32,70.4
2025-06-09 16:43:32,TEMP/SUB/,30.31,70.35
2025-06-09 16:43:56,TEMP/SUB/,30.31,70.35
2025-06-09 16:44:45,TEMP/SUB/,30.29,70.35
2025-06-09 16:44:48,TEMP/SUB/,30.29,70.35
2025-06-09 16:45:12,TEMP/SUB/,30.29,70.37
2025-06-09 16:45:36,TEMP/SUB/,30.28,70.38
2025-06-09 16:46:00,TEMP/SUB/,30.28,70.41
2025-06-09 16:46:24,TEMP/SUB/,30.27,70.44
2025-06-09 16:46:48,TEMP/SUB/,30.27,70.43
2025-06-09 16:47:12,TEMP/SUB/,30.26,70.43
2025-06-09 16:47:36,TEMP/SUB/,30.29,70.42
2025-06-09 16:48:00,TEMP/SUB/,30.29,70.33
2025-06-09 16:48:23,TEMP/SUB/,30.28,70.3
2025-06-09 16:48:47,TEMP/SUB/,30.27,70.35
2025-06-09 16:49:11,TEMP/SUB/,30.26,70.36
2025-06-09 16:49:35,TEMP/SUB/,30.26,70.34
2025-06-09 16:49:59,TEMP/SUB/,30.26,70.32
2025-06-09 16:50:36,TEMP/SUB/,30.26,70.34
2025-06-09 16:50:39,TEMP/SUB/,30.22,71.1
2025-06-09 16:51:25,TEMP/SUB/,30.26,70.34
2025-06-09 16:51:28,TEMP/SUB/,30.26,70.34
2025-06-09 16:52:10,TEMP/SUB/,30.27,70.29
2025-06-09 16:52:14,TEMP/SUB/,30.27,70.29
2025-06-09 16:52:38,TEMP/SUB/,30.28,70.29
2025-06-09 16:53:02,TEMP/SUB/,30.28,70.29
2025-06-09 16:53:25,TEMP/SUB/,30.27,70.32
2025-06-09 16:53:49,TEMP/SUB/,30.27,70.35
2025-06-09 16:54:13,TEMP/SUB/,30.27,70.34
2025-06-09 16:54:37,TEMP/SUB/,30.27,70.39
2025-06-09 16:55:01,TEMP/SUB/,30.27,70.41
2025-06-09 16:55:25,TEMP/SUB/,30.28,70.41
2025-06-09 16:55:49,TEMP/SUB/,30.29,70.43
2025-06-09 16:56:13,TEMP/SUB/,30.28,70.46
2025-06-09 16:56:37,TEMP/SUB/,30.28,70.44
2025-06-09 16:57:01,TEMP/SUB/,30.27,70.44
2025-06-09 16:57:24,TEMP/SUB/,30.27,70.45
2025-06-09 16:57:48,TEMP/SUB/,30.27,70.46
2025-06-09 16:58:12,TEMP/SUB/,30.27,70.45
2025-06-09 16:58:36,TEMP/SUB/,30.27,70.45
2025-06-09 16:59:00,TEMP/SUB/,30.26,70.49
2025-06-09 16:59:24,TEMP/SUB/,30.26,70.5
2025-06-09 16:59:48,TEMP/SUB/,30.26,70.49
2025-06-09 17:00:12,TEMP/SUB/,30.27,70.47
2025-06-09 17:00:36,TEMP/SUB/,30.27,70.47
2025-06-09 17:01:00,TEMP/SUB/,30.27,70.48
2025-06-09 17:01:24,TEMP/SUB/,30.27,70.48
2025-06-09 17:01:48,TEMP/SUB/,30.28,70.48
2025-06-09 17:02:12,TEMP/SUB/,30.28,70.49
2025-06-09 17:02:36,TEMP/SUB/,30.27,70.51
2025-06-09 17:03:00,TEMP/SUB/,30.27,70.55
2025-06-09 17:03:24,TEMP/SUB/,30.27,70.56
2025-06-09 17:03:48,TEMP/SUB/,30.28,70.57
2025-06-09 17:04:12,TEMP/SUB/,30.27,70.6
2025-06-09 17:04:36,TEMP/SUB/,30.27,70.72
2025-06-09 17:05:00,TEMP/SUB/,30.28,70.75
2025-06-09 17:05:24,TEMP/SUB/,30.28,70.69
2025-06-09 17:05:48,TEMP/SUB/,30.27,70.76
2025-06-09 17:06:12,TEMP/SUB/,30.28,70.75
2025-06-09 17:06:36,TEMP/SUB/,30.28,70.78
2025-06-09 17:07:00,TEMP/SUB/,30.29,70.8
2025-06-09 17:07:24,TEMP/SUB/,30.28,70.82
2025-06-09 17:07:48,TEMP/SUB/,30.28,70.84
2025-06-09 17:08:12,TEMP/SUB/,30.3,70.89
2025-06-09 17:08:36,TEMP/SUB/,30.29,70.92
2025-06-09 17:09:00,TEMP/SUB/,30.29,70.9
2025-06-09 17:09:24,TEMP/SUB/,30.29,70.95
2025-06-09 17:09:48,TEMP/SUB/,30.28,70.95
2025-06-09 17:10:12,TEMP/SUB/,30.29,70.96
2025-06-09 17:10:36,TEMP/SUB/,30.29,70.96
2025-06-09 17:11:00,TEMP/SUB/,30.28,70.94
2025-06-09 17:11:24,TEMP/SUB/,30.28,70.94
2025-06-09 17:11:48,TEMP/SUB/,30.28,70.9
2025-06-09 17:12:12,TEMP/SUB/,30.28,70.85
2025-06-09 17:12:36,TEMP/SUB/,30.29,70.85
2025-06-09 17:13:00,TEMP/SUB/,30.29,70.77
2025-06-09 17:13:24,TEMP/SUB/,30.3,70.78
2025-06-09 17:13:48,TEMP/SUB/,30.3,70.74
2025-06-09 17:14:12,TEMP/SUB/,30.29,70.72
2025-06-09 17:14:36,TEMP/SUB/,30.3,70.71
2025-06-09 17:15:00,TEMP/SUB/,30.3,70.69
2025-06-09 17:15:25,TEMP/SUB/,30.31,70.64
2025-06-09 17:15:49,TEMP/SUB/,30.3,70.67
2025-06-09 17:16:13,TEMP/SUB/,30.3,70.64
2025-06-09 17:16:37,TEMP/SUB/,30.3,70.65
2025-06-09 17:17:01,TEMP/SUB/,30.3,70.64
2025-06-09 17:17:25,TEMP/SUB/,30.3,70.66
2025-06-09 17:17:49,TEMP/SUB/,30.3,70.64
2025-06-09 17:18:13,TEMP/SUB/,30.29,70.65
2025-06-09 17:18:37,TEMP/SUB/,30.29,70.59
2025-06-09 17:19:01,TEMP/SUB/,30.3,70.58
2025-06-09 17:19:25,TEMP/SUB/,30.3,70.53
2025-06-09 17:19:50,TEMP/SUB/,30.3,70.52
2025-06-09 17:20:14,TEMP/SUB/,30.3,70.5
2025-06-09 17:20:38,TEMP/SUB/,30.29,70.43
2025-06-09 17:21:02,TEMP/SUB/,30.29,70.36
2025-06-09 17:21:26,TEMP/SUB/,30.3,70.33
2025-06-09 17:21:50,TEMP/SUB/,30.3,70.33
2025-06-09 17:22:14,TEMP/SUB/,30.3,70.3
2025-06-09 17:22:39,TEMP/SUB/,30.3,70.3
2025-06-09 17:23:03,TEMP/SUB/,30.31,70.26
2025-06-09 17:23:27,TEMP/SUB/,30.31,70.31
2025-06-09 17:23:51,TEMP/SUB/,30.3,70.33
2025-06-09 17:24:15,TEMP/SUB/,30.3,70.32
2025-06-09 17:24:39,TEMP/SUB/,30.28,70.28
2025-06-09 17:25:03,TEMP/SUB/,30.29,70.18
2025-06-09 17:25:28,TEMP/SUB/,30.29,70.16
2025-06-09 17:25:52,TEMP/SUB/,30.29,70.14
2025-06-09 17:26:16,TEMP/SUB/,30.29,70.16
2025-06-09 17:26:40,TEMP/SUB/,30.29,70.13
2025-06-09 17:27:04,TEMP/SUB/,30.29,70.1
2025-06-09 17:27:28,TEMP/SUB/,30.3,70.14
2025-06-09 17:27:53,TEMP/SUB/,30.3,70.04
2025-06-09 17:28:17,TEMP/SUB/,30.3,70.01
2025-06-09 17:28:41,TEMP/SUB/,30.3,69.98
2025-06-09 17:29:05,TEMP/SUB/,30.29,69.95
2025-06-09 17:29:29,TEMP/SUB/,30.29,69.93
2025-06-09 17:29:54,TEMP/SUB/,30.29,69.95
2025-06-09 17:30:18,TEMP/SUB/,30.29,69.93
2025-06-09 17:30:42,TEMP/SUB/,30.29,69.94
2025-06-09 17:31:06,TEMP/SUB/,30.29,70.0
2025-06-09 17:31:30,TEMP/SUB/,30.29,70.11
2025-06-09 17:31:54,TEMP/SUB/,30.29,70.12
2025-06-09 17:32:19,TEMP/SUB/,30.29,70.08
2025-06-09 17:32:43,TEMP/SUB/,30.28,70.14
2025-06-09 17:33:07,TEMP/SUB/,30.28,70.14
2025-06-09 17:33:31,TEMP/SUB/,30.28,70.15
2025-06-09 17:33:56,TEMP/SUB/,30.28,70.11
2025-06-09 17:34:20,TEMP/SUB/,30.28,70.11
2025-06-09 17:34:44,TEMP/SUB/,30.28,70.16
2025-06-09 17:35:08,TEMP/SUB/,30.27,70.09
2025-06-09 17:35:32,TEMP/SUB/,30.28,70.09
2025-06-09 17:35:57,TEMP/SUB/,30.27,70.07
2025-06-09 17:36:22,TEMP/SUB/,30.26,70.09
2025-06-09 17:36:45,TEMP/SUB/,30.27,70.12
2025-06-09 17:37:09,TEMP/SUB/,30.27,70.15
2025-06-09 17:37:34,TEMP/SUB/,30.27,70.13
2025-06-09 17:37:58,TEMP/SUB/,30.28,70.12
2025-06-09 17:38:22,TEMP/SUB/,30.28,70.12
2025-06-09 17:38:47,TEMP/SUB/,30.28,70.12
2025-06-09 17:39:11,TEMP/SUB/,30.28,70.13
2025-06-09 17:39:35,TEMP/SUB/,30.28,70.12
2025-06-09 17:39:59,TEMP/SUB/,30.28,70.11
2025-06-09 17:40:24,TEMP/SUB/,30.28,70.08
2025-06-09 17:40:48,TEMP/SUB/,30.28,70.1
2025-06-09 17:41:12,TEMP/SUB/,30.28,70.09
2025-06-09 17:41:36,TEMP/SUB/,30.28,70.09
2025-06-09 17:42:01,TEMP/SUB/,30.28,70.07
2025-06-09 17:42:25,TEMP/SUB/,30.28,70.07
2025-06-09 17:42:49,TEMP/SUB/,30.28,70.06
2025-06-09 17:43:14,TEMP/SUB/,30.27,70.04
2025-06-09 17:43:38,TEMP/SUB/,30.28,70.03
2025-06-09 17:44:02,TEMP/SUB/,30.28,70.05
2025-06-09 17:44:27,TEMP/SUB/,30.27,70.04
2025-06-09 17:44:51,TEMP/SUB/,30.27,70.02
2025-06-09 17:45:15,TEMP/SUB/,30.27,70.04
2025-06-09 17:45:40,TEMP/SUB/,30.28,70.05
2025-06-09 17:46:04,TEMP/SUB/,30.28,70.03
2025-06-09 17:46:28,TEMP/SUB/,30.27,70.04
2025-06-09 17:46:53,TEMP/SUB/,30.27,70.05
2025-06-09 17:47:17,TEMP/SUB/,30.28,70.05
2025-06-09 17:47:41,TEMP/SUB/,30.28,70.04
2025-06-09 17:48:06,TEMP/SUB/,30.27,70.05
2025-06-09 17:48:30,TEMP/SUB/,30.28,70.03
2025-06-09 17:48:54,TEMP/SUB/,30.28,70.05
2025-06-09 17:49:19,TEMP/SUB/,30.28,70.02
2025-06-09 17:49:43,TEMP/SUB/,30.28,70.02
2025-06-09 17:50:08,TEMP/SUB/,30.28,70.03
2025-06-09 17:50:32,TEMP/SUB/,30.28,70.02
2025-06-09 17:50:56,TEMP/SUB/,30.27,70.03
2025-06-09 17:51:20,TEMP/SUB/,30.27,70.01
2025-06-09 17:51:45,TEMP/SUB/,30.28,69.98
2025-06-09 17:52:09,TEMP/SUB/,30.27,69.97
2025-06-09 17:52:34,TEMP/SUB/,30.28,69.99
2025-06-09 17:52:58,TEMP/SUB/,30.27,69.94
2025-06-09 17:53:22,TEMP/SUB/,30.27,69.99
2025-06-09 17:53:47,TEMP/SUB/,30.27,69.97
2025-06-09 17:54:11,TEMP/SUB/,30.27,69.99
2025-06-09 17:54:36,TEMP/SUB/,30.27,69.99
2025-06-09 17:55:00,TEMP/SUB/,30.27,69.98
2025-06-09 17:55:24,TEMP/SUB/,30.27,69.95
2025-06-09 17:55:49,TEMP/SUB/,30.27,69.97
2025-06-09 17:56:13,TEMP/SUB/,30.26,70.01
2025-06-09 17:56:38,TEMP/SUB/,30.26,70.0
2025-06-09 17:57:02,TEMP/SUB/,30.24,70.08
2025-06-09 17:57:26,TEMP/SUB/,30.22,70.56
2025-06-09 17:57:51,TEMP/SUB/,30.17,70.84
2025-06-09 17:58:15,TEMP/SUB/,30.15,71.03
2025-06-09 17:58:40,TEMP/SUB/,30.15,71.06
2025-06-09 17:59:04,TEMP/SUB/,30.14,71.08
2025-06-09 17:59:29,TEMP/SUB/,30.13,71.18
2025-06-09 17:59:54,TEMP/SUB/,30.14,71.12
2025-06-09 17:59:54,TEMP/SUB/,30.13,71.1
2025-06-09 18:00:09,TEMP/SUB/,30.14,71.11
2025-06-09 18:00:25,TEMP/SUB/,30.13,71.07
2025-06-09 18:00:28,TEMP/SUB/,30.13,71.08
2025-06-09 18:00:52,TEMP/SUB/,30.13,71.05
2025-06-09 18:01:16,TEMP/SUB/,30.13,71.04
2025-06-09 18:01:40,TEMP/SUB/,30.12,70.99
2025-06-09 18:02:04,TEMP/SUB/,30.12,70.92
2025-06-09 18:02:28,TEMP/SUB/,30.11,70.91
2025-06-09 18:02:52,TEMP/SUB/,30.11,70.82
2025-06-09 18:03:16,TEMP/SUB/,30.1,70.82
2025-06-09 18:03:40,TEMP/SUB/,30.11,70.8
2025-06-09 18:04:03,TEMP/SUB/,30.11,70.63
2025-06-09 18:04:27,TEMP/SUB/,30.11,70.55
2025-06-09 18:04:51,TEMP/SUB/,30.11,70.49
2025-06-09 18:05:15,TEMP/SUB/,30.12,70.36
2025-06-09 18:05:39,TEMP/SUB/,30.13,70.3
2025-06-09 18:06:03,TEMP/SUB/,30.12,70.3
2025-06-09 18:06:27,TEMP/SUB/,30.12,70.29
2025-06-09 18:06:51,TEMP/SUB/,30.11,70.24
2025-06-09 18:07:15,TEMP/SUB/,30.12,70.25
2025-06-09 18:07:39,TEMP/SUB/,30.12,70.17
2025-06-09 18:08:03,TEMP/SUB/,30.11,70.18
2025-06-09 18:08:27,TEMP/SUB/,30.11,70.14
2025-06-09 18:08:51,TEMP/SUB/,30.11,70.04
2025-06-10 11:59:35,TEMP/SUB/,30.46,64.73
2025-06-10 12:00:00,TEMP/SUB/,30.46,64.81
2025-06-10 12:00:25,TEMP/SUB/,30.45,64.91
2025-06-10 12:00:49,TEMP/SUB/,30.44,64.96
2025-06-10 12:01:14,TEMP/SUB/,30.45,64.99
2025-06-10 12:01:38,TEMP/SUB/,30.45,65.0
2025-06-10 12:02:03,TEMP/SUB/,30.46,65.06
2025-06-10 12:02:27,TEMP/SUB/,30.46,65.1
2025-06-10 12:02:52,TEMP/SUB/,30.45,65.16
2025-06-10 12:03:16,TEMP/SUB/,30.43,65.26
2025-06-10 12:03:41,TEMP/SUB/,30.42,65.35
2025-06-10 12:04:05,TEMP/SUB/,30.43,65.39
2025-06-10 12:04:30,TEMP/SUB/,30.44,65.39
2025-06-10 12:04:54,TEMP/SUB/,30.45,65.42
2025-06-10 12:05:19,TEMP/SUB/,30.44,65.45
2025-06-10 12:05:44,TEMP/SUB/,30.45,65.44
2025-06-10 12:06:08,TEMP/SUB/,30.45,65.45
2025-06-10 12:06:33,TEMP/SUB/,30.45,65.48
2025-06-10 12:06:57,TEMP/SUB/,30.45,65.53
2025-06-10 12:07:22,TEMP/SUB/,30.44,65.58
2025-06-10 12:07:46,TEMP/SUB/,30.44,65.56
2025-06-10 12:08:11,TEMP/SUB/,30.43,65.62
2025-06-10 12:08:36,TEMP/SUB/,30.43,65.63
2025-06-10 12:09:00,TEMP/SUB/,30.43,65.64
2025-06-10 12:09:25,TEMP/SUB/,30.44,65.65
2025-06-10 12:09:49,TEMP/SUB/,30.44,65.62
2025-06-10 12:10:14,TEMP/SUB/,30.45,65.61
2025-06-10 12:10:39,TEMP/SUB/,30.45,65.62
2025-06-10 12:11:03,TEMP/SUB/,30.45,65.64
2025-06-10 12:11:28,TEMP/SUB/,30.45,65.59
2025-06-10 12:11:52,TEMP/SUB/,30.45,65.6
2025-06-10 12:12:17,TEMP/SUB/,30.44,65.61
2025-06-10 12:12:42,TEMP/SUB/,30.44,65.63
2025-06-10 12:13:06,TEMP/SUB/,30.44,65.67
2025-06-10 12:13:31,TEMP/SUB/,30.43,65.69
2025-06-10 14:42:09,TEMP/SUB/,30.41,69.02
2025-06-10 14:42:34,TEMP/SUB/,30.41,68.98
2025-06-10 14:42:58,TEMP/SUB/,30.41,68.98
2025-06-10 14:43:23,TEMP/SUB/,30.41,68.94
2025-06-10 14:43:48,TEMP/SUB/,30.43,68.9
2025-06-10 14:44:12,TEMP/SUB/,30.45,68.85
