2025-06-06 14:55:17,365 - ERROR - Could not connect to MongoDB: SSL handshake failed: ac-yaxcrpl-shard-00-01.ls7ppiu.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1006) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),SSL handshake failed: ac-yaxcrpl-shard-00-02.ls7ppiu.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1006) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms),SSL handshake failed: ac-yaxcrpl-shard-00-00.ls7ppiu.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1006) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms), Timeout: 5.0s, Topology Description: <TopologyDescription id: 6842b3f3d7bd28eca35917c0, topology_type: ReplicaSetNoPrimary, servers: [<ServerDescription ('ac-yaxcrpl-shard-00-00.ls7ppiu.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: ac-yaxcrpl-shard-00-00.ls7ppiu.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1006) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('ac-yaxcrpl-shard-00-01.ls7ppiu.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: ac-yaxcrpl-shard-00-01.ls7ppiu.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1006) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>, <ServerDescription ('ac-yaxcrpl-shard-00-02.ls7ppiu.mongodb.net', 27017) server_type: Unknown, rtt: None, error=AutoReconnect('SSL handshake failed: ac-yaxcrpl-shard-00-02.ls7ppiu.mongodb.net:27017: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1006) (configured timeouts: socketTimeoutMS: 20000.0ms, connectTimeoutMS: 20000.0ms)')>]>
2025-06-10 10:37:50,453 - INFO - [CONNECTING] Attempting to connect to broker.emqx.io:1883
2025-06-10 10:37:50,881 - INFO - [START] MQTT loop
2025-06-10 10:37:51,339 - INFO - [SUCCESS] Connected to broker.emqx.io:1883
2025-06-10 10:37:51,340 - INFO - [SUBSCRIBED] TEMP/SUB/# with QoS 1
2025-06-10 10:43:59,799 - INFO - [2025-06-10 10:43:59] Data on 'TEMP/SUB/': {"T":"29.92 C","H":"71.05 %"}
2025-06-10 10:44:10,261 - INFO - [2025-06-10 10:44:10] Data on 'TEMP/SUB/': {"T":"29.91 C","H":"71.01 %"}
2025-06-10 10:44:34,313 - INFO - [2025-06-10 10:44:34] Data on 'TEMP/SUB/': {"T":"29.90 C","H":"71.03 %"}
2025-06-10 10:44:58,015 - INFO - [2025-06-10 10:44:58] Data on 'TEMP/SUB/': {"T":"29.91 C","H":"70.91 %"}
2025-06-10 10:45:21,950 - INFO - [2025-06-10 10:45:21] Data on 'TEMP/SUB/': {"T":"29.90 C","H":"70.88 %"}
2025-06-10 10:45:45,818 - INFO - [2025-06-10 10:45:45] Data on 'TEMP/SUB/': {"T":"29.90 C","H":"70.86 %"}
2025-06-10 10:46:09,718 - INFO - [2025-06-10 10:46:09] Data on 'TEMP/SUB/': {"T":"29.91 C","H":"70.74 %"}
2025-06-10 10:46:33,625 - INFO - [2025-06-10 10:46:33] Data on 'TEMP/SUB/': {"T":"29.91 C","H":"70.70 %"}
2025-06-10 10:46:57,539 - INFO - [2025-06-10 10:46:57] Data on 'TEMP/SUB/': {"T":"29.90 C","H":"70.64 %"}
2025-06-10 10:47:21,456 - INFO - [2025-06-10 10:47:21] Data on 'TEMP/SUB/': {"T":"29.91 C","H":"70.62 %"}
2025-06-10 10:47:45,523 - INFO - [2025-06-10 10:47:45] Data on 'TEMP/SUB/': {"T":"29.90 C","H":"70.56 %"}
2025-06-10 10:48:09,308 - INFO - [2025-06-10 10:48:09] Data on 'TEMP/SUB/': {"T":"29.91 C","H":"70.51 %"}
2025-06-10 10:48:33,307 - INFO - [2025-06-10 10:48:33] Data on 'TEMP/SUB/': {"T":"29.91 C","H":"70.42 %"}
2025-06-10 10:49:23,067 - INFO - [CONNECTING] Attempting to connect to broker.emqx.io:1883
2025-06-10 10:49:23,454 - INFO - [START] MQTT loop
2025-06-10 10:49:24,244 - INFO - [SUCCESS] Connected to broker.emqx.io:1883
2025-06-10 10:49:24,245 - INFO - [SUBSCRIBED] TEMP/SUB/# with QoS 1
2025-06-10 10:49:45,014 - INFO - [2025-06-10 10:49:45] Data on 'TEMP/SUB/': {"T":"29.89 C","H":"70.62 %"}
2025-06-10 10:50:08,956 - INFO - [2025-06-10 10:50:08] Data on 'TEMP/SUB/': {"T":"29.94 C","H":"70.28 %"}
2025-06-10 10:50:32,917 - INFO - [2025-06-10 10:50:32] Data on 'TEMP/SUB/': {"T":"29.95 C","H":"70.23 %"}
2025-06-10 10:50:56,841 - INFO - [2025-06-10 10:50:56] Data on 'TEMP/SUB/': {"T":"29.95 C","H":"70.24 %"}
2025-06-10 10:51:42,081 - INFO - [CONNECTING] Attempting to connect to broker.emqx.io:1883
2025-06-10 10:51:42,397 - INFO - [START] MQTT loop
2025-06-10 10:51:42,857 - INFO - [SUCCESS] Connected to broker.emqx.io:1883
2025-06-10 10:51:42,857 - INFO - [SUBSCRIBED] TEMP/SUB/# with QoS 1
2025-06-10 10:51:44,786 - INFO - [2025-06-10 10:51:44] Data on 'TEMP/SUB/': {"T":"29.95 C","H":"70.11 %"}
2025-06-10 10:52:08,761 - INFO - [2025-06-10 10:52:08] Data on 'TEMP/SUB/': {"T":"29.95 C","H":"70.03 %"}
2025-06-10 10:52:32,672 - INFO - [2025-06-10 10:52:32] Data on 'TEMP/SUB/': {"T":"29.96 C","H":"70.05 %"}
2025-06-10 10:52:56,642 - INFO - [2025-06-10 10:52:56] Data on 'TEMP/SUB/': {"T":"29.97 C","H":"69.92 %"}
2025-06-10 10:53:20,880 - INFO - [2025-06-10 10:53:20] Data on 'TEMP/SUB/': {"T":"29.97 C","H":"69.88 %"}
2025-06-10 10:53:44,565 - INFO - [2025-06-10 10:53:44] Data on 'TEMP/SUB/': {"T":"29.98 C","H":"69.85 %"}
2025-06-10 10:54:08,534 - INFO - [2025-06-10 10:54:08] Data on 'TEMP/SUB/': {"T":"29.99 C","H":"69.69 %"}
2025-06-10 10:54:32,617 - INFO - [2025-06-10 10:54:32] Data on 'TEMP/SUB/': {"T":"29.99 C","H":"69.63 %"}
2025-06-10 10:54:56,618 - INFO - [2025-06-10 10:54:56] Data on 'TEMP/SUB/': {"T":"30.00 C","H":"69.43 %"}
2025-06-10 10:55:20,473 - INFO - [2025-06-10 10:55:20] Data on 'TEMP/SUB/': {"T":"30.00 C","H":"69.39 %"}
